rate_line.location_code,rate_line.location,rate_line.rate,rate_line.pulse
829914,Dominican Rep 829 - Mobile,0.1182,60
829915,Dominican Rep 829 - Mobile,0.1182,60
829916,Dominican Rep 829 - Mobile,0.1182,60
829917,Dominican Rep 829 - Mobile,0.1182,60
829918,Dominican Rep 829 - Mobile,0.1182,60
829919,Dominican Rep 829 - Mobile,0.1182,60
82992,Dominican Rep 829 - Mobile,0.1182,60
82993,Dominican Rep 829 - Mobile,0.1182,60
829940,Dominican Rep 829 - Mobile,0.1182,60
829941,Dominican Rep 829 - Mobile,0.1182,60
829942,Dominican Rep 829 - Mobile,0.1182,60
829943,Dominican Rep 829 - Mobile,0.1182,60
829944,Dominican Rep 829 - Mobile,0.1182,60
829945,Dominican Rep 829 - Mobile,0.1182,60
829953,Dominican Rep 829 - Mobile,0.1182,60
829954,Dominican Rep 829 - Mobile,0.1182,60
829956,Dominican Rep 829 - Mobile,0.1182,60
829957,Dominican Rep 829 - Mobile,0.1182,60
829958,Dominican Rep 829 - Mobile,0.1182,60
829959,Dominican Rep 829 - Mobile,0.1182,60
82996,Dominican Rep 829 - Mobile,0.1182,60
829970,Dominican Rep 829 - Mobile,0.1182,60
829972,Dominican Rep 829 - Mobile,0.1182,60
829973,Dominican Rep 829 - Mobile,0.1182,60
829974,Dominican Rep 829 - Mobile,0.1182,60
829975,Dominican Rep 829 - Mobile,0.1182,60
829977,Dominican Rep 829 - Mobile,0.1182,60
829978,Dominican Rep 829 - Mobile,0.1182,60
829979,Dominican Rep 829 - Mobile,0.1182,60
82998,Dominican Rep 829 - Mobile,0.1182,60
829990,Dominican Rep 829 - Mobile,0.1182,60
829991,Dominican Rep 829 - Mobile,0.1182,60
829993,Dominican Rep 829 - Mobile,0.1182,60
829994,Dominican Rep 829 - Mobile,0.1182,60
829999,Dominican Rep 829 - Mobile,0.1182,60
849,Dominican Rep 849,0.1182,60
849201,Dominican Rep 849 - Mobile,0.1182,60
849203,Dominican Rep 849 - Mobile,0.1182,60
849205,Dominican Rep 849 - Mobile,0.1182,60
849206,Dominican Rep 849 - Mobile,0.1182,60
849207,Dominican Rep 849 - Mobile,0.1182,60
849208,Dominican Rep 849 - Mobile,0.1182,60
849209,Dominican Rep 849 - Mobile,0.1182,60
849210,Dominican Rep 849 - Mobile,0.1182,60
849212,Dominican Rep 849 - Mobile,0.1182,60
849214,Dominican Rep 849 - Mobile,0.1182,60
849220,Dominican Rep 849 - Mobile,0.1182,60
849330,Dominican Rep 849 - Mobile,0.1182,60
849340,Dominican Rep 849 - Mobile,0.1182,60
849341,Dominican Rep 849 - Mobile,0.1182,60
849342,Dominican Rep 849 - Mobile,0.1182,60
849343,Dominican Rep 849 - Mobile,0.1182,60
849344,Dominican Rep 849 - Mobile,0.1182,60
849350,Dominican Rep 849 - Mobile,0.1182,60
849351,Dominican Rep 849 - Mobile,0.1182,60
849352,Dominican Rep 849 - Mobile,0.1182,60
849353,Dominican Rep 849 - Mobile,0.1182,60
849354,Dominican Rep 849 - Mobile,0.1182,60
849356,Dominican Rep 849 - Mobile,0.1182,60
849357,Dominican Rep 849 - Mobile,0.1182,60
849358,Dominican Rep 849 - Mobile,0.1182,60
849359,Dominican Rep 849 - Mobile,0.1182,60
849360,Dominican Rep 849 - Mobile,0.1182,60
84940,Dominican Rep 849 - Mobile,0.1182,60
849410,Dominican Rep 849 - Mobile,0.1182,60
84945,Dominican Rep 849 - Mobile,0.1182,60
849607,Dominican Rep 849 - Mobile,0.1182,60
849642,Dominican Rep 849 - Mobile,0.1182,60
84965,Dominican Rep 849 - Mobile,0.1182,60
849707,Dominican Rep 849 - Mobile,0.1182,60
849710,Dominican Rep 849 - Mobile,0.1182,60
849720,Dominican Rep 849 - Mobile,0.1182,60
849763,Dominican Rep 849 - Mobile,0.1182,60
849785,Dominican Rep 849 - Mobile,0.1182,60
849802,Dominican Rep 849 - Mobile,0.1182,60
849803,Dominican Rep 849 - Mobile,0.1182,60
849804,Dominican Rep 849 - Mobile,0.1182,60
849806,Dominican Rep 849 - Mobile,0.1182,60
849815,Dominican Rep 849 - Mobile,0.1182,60
849816,Dominican Rep 849 - Mobile,0.1182,60
849817,Dominican Rep 849 - Mobile,0.1182,60
849845,Dominican Rep 849 - Mobile,0.1182,60
849846,Dominican Rep 849 - Mobile,0.1182,60
849847,Dominican Rep 849 - Mobile,0.1182,60
849848,Dominican Rep 849 - Mobile,0.1182,60
84985,Dominican Rep 849 - Mobile,0.1182,60
84986,Dominican Rep 849 - Mobile,0.1182,60
849860,Dominican Rep 849 - Mobile,0.1182,60
849863,Dominican Rep 849 - Mobile,0.1182,60
849873,Dominican Rep 849 - Mobile,0.1182,60
849875,Dominican Rep 849 - Mobile,0.1182,60
849876,Dominican Rep 849 - Mobile,0.1182,60
849878,Dominican Rep 849 - Mobile,0.1182,60
849879,Dominican Rep 849 - Mobile,0.1182,60
849880,Dominican Rep 849 - Mobile,0.1182,60
849881,Dominican Rep 849 - Mobile,0.1182,60
849882,Dominican Rep 849 - Mobile,0.1182,60
849883,Dominican Rep 849 - Mobile,0.1182,60
849884,Dominican Rep 849 - Mobile,0.1182,60
849885,Dominican Rep 849 - Mobile,0.1182,60
849886,Dominican Rep 849 - Mobile,0.1182,60
849889,Dominican Rep 849 - Mobile,0.1182,60
849912,Dominican Rep 849 - Mobile,0.1182,60
11670,East Timor,1.379,60
116707,East Timor - Mobile,1.379,60
11593,Ecuador,0.1449,60
11593720,Ecuador - Cuenca,0.1442,60
115937232,Ecuador - Cuenca,0.1442,60
115937233,Ecuador - Cuenca,0.1442,60
115937234,Ecuador - Cuenca,0.1442,60
115937235,Ecuador - Cuenca,0.1442,60
115937236,Ecuador - Cuenca,0.1442,60
115937237,Ecuador - Cuenca,0.1442,60
115937238,Ecuador - Cuenca,0.1442,60
115937239,Ecuador - Cuenca,0.1442,60
115937240,Ecuador - Cuenca,0.1442,60
115937244,Ecuador - Cuenca,0.1442,60
115937245,Ecuador - Cuenca,0.1442,60
115937246,Ecuador - Cuenca,0.1442,60
115937247,Ecuador - Cuenca,0.1442,60
115937248,Ecuador - Cuenca,0.1442,60
115937249,Ecuador - Cuenca,0.1442,60
11593728,Ecuador - Cuenca,0.1442,60
1159374,Ecuador - Cuenca,0.1442,60
1159342,Ecuador - Guayaquil,0.1449,60
11593290,Ecuador - Mobile,0.3048,60
1159332638,Ecuador - Mobile,0.3048,60
1159339,Ecuador - Mobile,0.3048,60
1159359,Ecuador - Mobile,0.3048,60
1159362208,Ecuador - Mobile,0.3048,60
1159362914,Ecuador - Mobile,0.3048,60
1159369,Ecuador - Mobile,0.3048,60
1159372508,Ecuador - Mobile,0.3048,60
1159372509,Ecuador - Mobile,0.3048,60
11593794,Ecuador - Mobile,0.3048,60
11593795,Ecuador - Mobile,0.3048,60
11593796,Ecuador - Mobile,0.3048,60
11593797,Ecuador - Mobile,0.3048,60
11593798,Ecuador - Mobile,0.3048,60
11593799,Ecuador - Mobile,0.3048,60
115938,Ecuador - Mobile,0.3048,60
115939,Ecuador - Mobile,0.3048,60
115932,Ecuador - Quito,0.1449,60
1120,Egypt,0.1185,60
11203,Egypt - Alexandria,0.1185,60
11202,Egypt - Cairo,0.1185,60
112010,Egypt - Mobile,0.1664,60
112011,Egypt - Mobile,0.1664,60
112012,Egypt - Mobile,0.1664,60
112014,Egypt - Mobile,0.1664,60
1120150,Egypt - Mobile,0.1664,60
1120151,Egypt - Mobile,0.1664,60
1120152,Egypt - Mobile,0.1664,60
1120155,Egypt - Mobile,0.1664,60
112016,Egypt - Mobile,0.1664,60
112017,Egypt - Mobile,0.1664,60
112018,Egypt - Mobile,0.1664,60
112019,Egypt - Mobile,0.1664,60
11503,El Salvador,0.2678,60
1150323700,El Salvador - Mobile,0.2835,60
1150324360,El Salvador - Mobile,0.2835,60
1150325150,El Salvador - Mobile,0.2835,60
1150326175,El Salvador - Mobile,0.2835,60
115037,El Salvador - Mobile,0.2835,60
1150370701,El Salvador - Mobile,0.2835,60
1150370706,El Salvador - Mobile,0.2835,60
115037802,El Salvador - Mobile,0.2835,60
1150373,El Salvador - Mobile Digicel,0.2331,60
11503740,El Salvador - Mobile Digicel,0.2331,60
11503741,El Salvador - Mobile Digicel,0.2331,60
11503742,El Salvador - Mobile Digicel,0.2331,60
11503743,El Salvador - Mobile Digicel,0.2331,60
11503744,El Salvador - Mobile Digicel,0.2331,60
11503746,El Salvador - Mobile Digicel,0.2331,60
115037695,El Salvador - Mobile Digicel,0.2331,60
115037696,El Salvador - Mobile Digicel,0.2331,60
115037697,El Salvador - Mobile Digicel,0.2331,60
115037698,El Salvador - Mobile Digicel,0.2331,60
11503776,El Salvador - Mobile Digicel,0.2331,60
11503777,El Salvador - Mobile Digicel,0.2331,60
115037801,El Salvador - Mobile Digicel,0.2331,60
11503797,El Salvador - Mobile Digicel,0.2331,60
115032100,El Salvador - Mobile Personal,0.2702,60
115032101,El Salvador - Mobile Personal,0.2702,60
115032102,El Salvador - Mobile Personal,0.2702,60
115032103,El Salvador - Mobile Personal,0.2702,60
115032104,El Salvador - Mobile Personal,0.2702,60
115032130,El Salvador - Mobile Personal,0.2702,60
115032131,El Salvador - Mobile Personal,0.2702,60
1150322663,El Salvador - Mobile Personal,0.2702,60
1150322664,El Salvador - Mobile Personal,0.2702,60
1150322665,El Salvador - Mobile Personal,0.2702,60
1150322666,El Salvador - Mobile Personal,0.2702,60
1150322667,El Salvador - Mobile Personal,0.2702,60
115032300,El Salvador - Mobile Personal,0.2702,60
1150323013,El Salvador - Mobile Personal,0.2702,60
1150323014,El Salvador - Mobile Personal,0.2702,60
1150323015,El Salvador - Mobile Personal,0.2702,60
1150323016,El Salvador - Mobile Personal,0.2702,60
1150323017,El Salvador - Mobile Personal,0.2702,60
1150323018,El Salvador - Mobile Personal,0.2702,60
1150323019,El Salvador - Mobile Personal,0.2702,60
1150323050,El Salvador - Mobile Personal,0.2702,60
1150323051,El Salvador - Mobile Personal,0.2702,60
1150323052,El Salvador - Mobile Personal,0.2702,60
1150323053,El Salvador - Mobile Personal,0.2702,60
1150323054,El Salvador - Mobile Personal,0.2702,60
1150323055,El Salvador - Mobile Personal,0.2702,60
1150323056,El Salvador - Mobile Personal,0.2702,60
1150323057,El Salvador - Mobile Personal,0.2702,60
1150323064,El Salvador - Mobile Personal,0.2702,60
1150323065,El Salvador - Mobile Personal,0.2702,60
1150323066,El Salvador - Mobile Personal,0.2702,60
1150323105,El Salvador - Mobile Personal,0.2702,60
1150323106,El Salvador - Mobile Personal,0.2702,60
1150323107,El Salvador - Mobile Personal,0.2702,60
1150323108,El Salvador - Mobile Personal,0.2702,60
1150323109,El Salvador - Mobile Personal,0.2702,60
1150323131,El Salvador - Mobile Personal,0.2702,60
1150323132,El Salvador - Mobile Personal,0.2702,60
1150323133,El Salvador - Mobile Personal,0.2702,60
1150323134,El Salvador - Mobile Personal,0.2702,60
1150323135,El Salvador - Mobile Personal,0.2702,60
1150323136,El Salvador - Mobile Personal,0.2702,60
1150323137,El Salvador - Mobile Personal,0.2702,60
1150323138,El Salvador - Mobile Personal,0.2702,60
1150323139,El Salvador - Mobile Personal,0.2702,60
1150323197,El Salvador - Mobile Personal,0.2702,60
1150323198,El Salvador - Mobile Personal,0.2702,60
1150323199,El Salvador - Mobile Personal,0.2702,60
115032323,El Salvador - Mobile Personal,0.2702,60
1150323520,El Salvador - Mobile Personal,0.2702,60
1150323521,El Salvador - Mobile Personal,0.2702,60
1150323522,El Salvador - Mobile Personal,0.2702,60
1150323523,El Salvador - Mobile Personal,0.2702,60
1150323524,El Salvador - Mobile Personal,0.2702,60
1150323525,El Salvador - Mobile Personal,0.2702,60
1150323526,El Salvador - Mobile Personal,0.2702,60
1150323527,El Salvador - Mobile Personal,0.2702,60
1150323528,El Salvador - Mobile Personal,0.2702,60
1150323530,El Salvador - Mobile Personal,0.2702,60
115032355,El Salvador - Mobile Personal,0.2702,60
1150323571,El Salvador - Mobile Personal,0.2702,60
1150323572,El Salvador - Mobile Personal,0.2702,60
1150323573,El Salvador - Mobile Personal,0.2702,60
1150323574,El Salvador - Mobile Personal,0.2702,60
1150323575,El Salvador - Mobile Personal,0.2702,60
1150323576,El Salvador - Mobile Personal,0.2702,60
1150323577,El Salvador - Mobile Personal,0.2702,60
1150323578,El Salvador - Mobile Personal,0.2702,60
1150323579,El Salvador - Mobile Personal,0.2702,60
1150323629,El Salvador - Mobile Personal,0.2702,60
115032411,El Salvador - Mobile Personal,0.2702,60
1150324125,El Salvador - Mobile Personal,0.2702,60
1150324126,El Salvador - Mobile Personal,0.2702,60
1150324127,El Salvador - Mobile Personal,0.2702,60
1150324128,El Salvador - Mobile Personal,0.2702,60
1150324129,El Salvador - Mobile Personal,0.2702,60
1150324135,El Salvador - Mobile Personal,0.2702,60
1150324136,El Salvador - Mobile Personal,0.2702,60
1150324137,El Salvador - Mobile Personal,0.2702,60
1150324138,El Salvador - Mobile Personal,0.2702,60
1150324139,El Salvador - Mobile Personal,0.2702,60
115032415,El Salvador - Mobile Personal,0.2702,60
115032416,El Salvador - Mobile Personal,0.2702,60
1150324175,El Salvador - Mobile Personal,0.2702,60
1150324176,El Salvador - Mobile Personal,0.2702,60
1150324177,El Salvador - Mobile Personal,0.2702,60
1150324178,El Salvador - Mobile Personal,0.2702,60
1150324179,El Salvador - Mobile Personal,0.2702,60
1150324419,El Salvador - Mobile Personal,0.2702,60
1150324421,El Salvador - Mobile Personal,0.2702,60
1150324422,El Salvador - Mobile Personal,0.2702,60
1150324423,El Salvador - Mobile Personal,0.2702,60
1150324424,El Salvador - Mobile Personal,0.2702,60
1150324425,El Salvador - Mobile Personal,0.2702,60
1150324426,El Salvador - Mobile Personal,0.2702,60
1150324427,El Salvador - Mobile Personal,0.2702,60
1150324428,El Salvador - Mobile Personal,0.2702,60
1150324429,El Salvador - Mobile Personal,0.2702,60
115032454,El Salvador - Mobile Personal,0.2702,60
115032455,El Salvador - Mobile Personal,0.2702,60
115032502,El Salvador - Mobile Personal,0.2702,60
115032512,El Salvador - Mobile Personal,0.2702,60
1150326080,El Salvador - Mobile Personal,0.2702,60
1150326081,El Salvador - Mobile Personal,0.2702,60
1150326082,El Salvador - Mobile Personal,0.2702,60
1150326083,El Salvador - Mobile Personal,0.2702,60
1150326084,El Salvador - Mobile Personal,0.2702,60
1150326105,El Salvador - Mobile Personal,0.2702,60
1150326106,El Salvador - Mobile Personal,0.2702,60
1150326107,El Salvador - Mobile Personal,0.2702,60
1150326108,El Salvador - Mobile Personal,0.2702,60
1150326109,El Salvador - Mobile Personal,0.2702,60
1150326131,El Salvador - Mobile Personal,0.2702,60
1150326132,El Salvador - Mobile Personal,0.2702,60
1150326133,El Salvador - Mobile Personal,0.2702,60
1150326134,El Salvador - Mobile Personal,0.2702,60
1150326135,El Salvador - Mobile Personal,0.2702,60
1150326136,El Salvador - Mobile Personal,0.2702,60
1150326137,El Salvador - Mobile Personal,0.2702,60
1150326138,El Salvador - Mobile Personal,0.2702,60
1150326139,El Salvador - Mobile Personal,0.2702,60
1150326141,El Salvador - Mobile Personal,0.2702,60
1150326145,El Salvador - Mobile Personal,0.2702,60
1150326146,El Salvador - Mobile Personal,0.2702,60
1150326147,El Salvador - Mobile Personal,0.2702,60
1150326148,El Salvador - Mobile Personal,0.2702,60
1150326149,El Salvador - Mobile Personal,0.2702,60
115032615,El Salvador - Mobile Personal,0.2702,60
1150326225,El Salvador - Mobile Personal,0.2702,60
1150326226,El Salvador - Mobile Personal,0.2702,60
1150326227,El Salvador - Mobile Personal,0.2702,60
1150326228,El Salvador - Mobile Personal,0.2702,60
1150326229,El Salvador - Mobile Personal,0.2702,60
115032634,El Salvador - Mobile Personal,0.2702,60
1150326415,El Salvador - Mobile Personal,0.2702,60
1150326416,El Salvador - Mobile Personal,0.2702,60
1150326417,El Salvador - Mobile Personal,0.2702,60
1150326418,El Salvador - Mobile Personal,0.2702,60
1150326419,El Salvador - Mobile Personal,0.2702,60
115032646,El Salvador - Mobile Personal,0.2702,60
115032656,El Salvador - Mobile Personal,0.2702,60
11503700,El Salvador - Mobile Personal,0.2702,60
11503701,El Salvador - Mobile Personal,0.2702,60
11503702,El Salvador - Mobile Personal,0.2702,60
11503703,El Salvador - Mobile Personal,0.2702,60
11503704,El Salvador - Mobile Personal,0.2702,60
11503705,El Salvador - Mobile Personal,0.2702,60
11503706,El Salvador - Mobile Personal,0.2702,60
1150370700,El Salvador - Mobile Personal,0.2702,60
1150370703,El Salvador - Mobile Personal,0.2702,60
1150370704,El Salvador - Mobile Personal,0.2702,60
1150370705,El Salvador - Mobile Personal,0.2702,60
1150370707,El Salvador - Mobile Personal,0.2702,60
1150370709,El Salvador - Mobile Personal,0.2702,60
115037071,El Salvador - Mobile Personal,0.2702,60
115037072,El Salvador - Mobile Personal,0.2702,60
115037073,El Salvador - Mobile Personal,0.2702,60
115037074,El Salvador - Mobile Personal,0.2702,60
115037075,El Salvador - Mobile Personal,0.2702,60
115037076,El Salvador - Mobile Personal,0.2702,60
115037077,El Salvador - Mobile Personal,0.2702,60
115037078,El Salvador - Mobile Personal,0.2702,60
115037079,El Salvador - Mobile Personal,0.2702,60
11503708,El Salvador - Mobile Personal,0.2702,60
11503709,El Salvador - Mobile Personal,0.2702,60
11503760,El Salvador - Mobile Personal,0.2702,60
11503761,El Salvador - Mobile Personal,0.2702,60
11503762,El Salvador - Mobile Personal,0.2702,60
11503763,El Salvador - Mobile Personal,0.2702,60
11503764,El Salvador - Mobile Personal,0.2702,60
11503765,El Salvador - Mobile Personal,0.2702,60
11503766,El Salvador - Mobile Personal,0.2702,60
115037687,El Salvador - Mobile Personal,0.2702,60
115037688,El Salvador - Mobile Personal,0.2702,60
115037689,El Salvador - Mobile Personal,0.2702,60
115037690,El Salvador - Mobile Personal,0.2702,60
11503774,El Salvador - Mobile Personal,0.2702,60
11503775,El Salvador - Mobile Personal,0.2702,60
1150378025,El Salvador - Mobile Personal,0.2702,60
1150378026,El Salvador - Mobile Personal,0.2702,60
1150378027,El Salvador - Mobile Personal,0.2702,60
1150378028,El Salvador - Mobile Personal,0.2702,60
1150378029,El Salvador - Mobile Personal,0.2702,60
115037803,El Salvador - Mobile Personal,0.2702,60
115037805,El Salvador - Mobile Personal,0.2702,60
115037806,El Salvador - Mobile Personal,0.2702,60
115037807,El Salvador - Mobile Personal,0.2702,60
115037808,El Salvador - Mobile Personal,0.2702,60
115037809,El Salvador - Mobile Personal,0.2702,60
115037840,El Salvador - Mobile Personal,0.2702,60
115037841,El Salvador - Mobile Personal,0.2702,60
115037842,El Salvador - Mobile Personal,0.2702,60
115037843,El Salvador - Mobile Personal,0.2702,60
115037844,El Salvador - Mobile Personal,0.2702,60
11503785,El Salvador - Mobile Personal,0.2702,60
11503786,El Salvador - Mobile Personal,0.2702,60
11503795,El Salvador - Mobile Personal,0.2702,60
11503796,El Salvador - Mobile Personal,0.2702,60
115037985,El Salvador - Mobile Personal,0.2702,60
115037986,El Salvador - Mobile Personal,0.2702,60
115037987,El Salvador - Mobile Personal,0.2702,60
115037988,El Salvador - Mobile Personal,0.2702,60
115037989,El Salvador - Mobile Personal,0.2702,60
115032200,El Salvador - Mobile Telefon,0.2576,60
115032202,El Salvador - Mobile Telefon,0.2576,60
115032210,El Salvador - Mobile Telefon,0.2576,60
115032211,El Salvador - Mobile Telefon,0.2576,60
1150322180,El Salvador - Mobile Telefon,0.2576,60
1150322181,El Salvador - Mobile Telefon,0.2576,60
1150322182,El Salvador - Mobile Telefon,0.2576,60
1150322183,El Salvador - Mobile Telefon,0.2576,60
1150322184,El Salvador - Mobile Telefon,0.2576,60
1150322197,El Salvador - Mobile Telefon,0.2576,60
1150322198,El Salvador - Mobile Telefon,0.2576,60
115032233,El Salvador - Mobile Telefon,0.2576,60
115032236,El Salvador - Mobile Telefon,0.2576,60
1150322376,El Salvador - Mobile Telefon,0.2576,60
1150322377,El Salvador - Mobile Telefon,0.2576,60
1150322378,El Salvador - Mobile Telefon,0.2576,60
1150322379,El Salvador - Mobile Telefon,0.2576,60
115032238,El Salvador - Mobile Telefon,0.2576,60
115032244,El Salvador - Mobile Telefon,0.2576,60
1150322470,El Salvador - Mobile Telefon,0.2576,60
1150322471,El Salvador - Mobile Telefon,0.2576,60
1150322472,El Salvador - Mobile Telefon,0.2576,60
1150322473,El Salvador - Mobile Telefon,0.2576,60
1150322474,El Salvador - Mobile Telefon,0.2576,60
1150322475,El Salvador - Mobile Telefon,0.2576,60
1150322476,El Salvador - Mobile Telefon,0.2576,60
1150322545,El Salvador - Mobile Telefon,0.2576,60
1150322546,El Salvador - Mobile Telefon,0.2576,60
1150322547,El Salvador - Mobile Telefon,0.2576,60
1150322548,El Salvador - Mobile Telefon,0.2576,60
1150322549,El Salvador - Mobile Telefon,0.2576,60
1150322564,El Salvador - Mobile Telefon,0.2576,60
1150322565,El Salvador - Mobile Telefon,0.2576,60
1150322566,El Salvador - Mobile Telefon,0.2576,60
1150322567,El Salvador - Mobile Telefon,0.2576,60
1150322568,El Salvador - Mobile Telefon,0.2576,60
1150322569,El Salvador - Mobile Telefon,0.2576,60
115032257,El Salvador - Mobile Telefon,0.2576,60
1150322590,El Salvador - Mobile Telefon,0.2576,60
1150322591,El Salvador - Mobile Telefon,0.2576,60
1150322592,El Salvador - Mobile Telefon,0.2576,60
1150322593,El Salvador - Mobile Telefon,0.2576,60
1150322594,El Salvador - Mobile Telefon,0.2576,60
1150322595,El Salvador - Mobile Telefon,0.2576,60
1150322597,El Salvador - Mobile Telefon,0.2576,60
1150322598,El Salvador - Mobile Telefon,0.2576,60
1150322627,El Salvador - Mobile Telefon,0.2576,60
1150322628,El Salvador - Mobile Telefon,0.2576,60
1150322687,El Salvador - Mobile Telefon,0.2576,60
1150322688,El Salvador - Mobile Telefon,0.2576,60
115032275,El Salvador - Mobile Telefon,0.2576,60
115032287,El Salvador - Mobile Telefon,0.2576,60
115032302,El Salvador - Mobile Telefon,0.2576,60
1150323120,El Salvador - Mobile Telefon,0.2576,60
1150323121,El Salvador - Mobile Telefon,0.2576,60
1150323122,El Salvador - Mobile Telefon,0.2576,60
1150323123,El Salvador - Mobile Telefon,0.2576,60
1150323124,El Salvador - Mobile Telefon,0.2576,60
1150323148,El Salvador - Mobile Telefon,0.2576,60
1150323149,El Salvador - Mobile Telefon,0.2576,60
1150323160,El Salvador - Mobile Telefon,0.2576,60
1150323161,El Salvador - Mobile Telefon,0.2576,60
1150323162,El Salvador - Mobile Telefon,0.2576,60
1150323163,El Salvador - Mobile Telefon,0.2576,60
1150323164,El Salvador - Mobile Telefon,0.2576,60
1150323170,El Salvador - Mobile Telefon,0.2576,60
1150323171,El Salvador - Mobile Telefon,0.2576,60
1150323172,El Salvador - Mobile Telefon,0.2576,60
1150323173,El Salvador - Mobile Telefon,0.2576,60
1150323174,El Salvador - Mobile Telefon,0.2576,60
115032328,El Salvador - Mobile Telefon,0.2576,60
115032329,El Salvador - Mobile Telefon,0.2576,60
1150323360,El Salvador - Mobile Telefon,0.2576,60
1150323361,El Salvador - Mobile Telefon,0.2576,60
